mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53.30168166160583,1.896234430907817,12.961887502670288,1.164485643985198,1,10,linear,"{'C': 1, 'gamma': 10, 'kernel': 'linear'}",0.9648798521256932,0.9500462534690102,0.967622571692877,0.9629972247918593,0.96577243293247,0.9622641509433962,0.006287237643158928,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54.04923424720764,3.4885079171256947,12.983613967895508,0.6563035533155214,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9648798521256932,0.9500462534690102,0.967622571692877,0.9629972247918593,0.96577243293247,0.9622641509433962,0.006287237643158928,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53.19818344116211,1.5871990290377729,15.669057130813599,3.1633070692076006,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9648798521256932,0.9500462534690102,0.967622571692877,0.9629972247918593,0.96577243293247,0.9622641509433962,0.006287237643158928,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52.28476719856262,0.9063870677544134,11.699747610092164,0.31993954848560396,10,10,linear,"{'C': 10, 'gamma': 10, 'kernel': 'linear'}",0.9648798521256932,0.9500462534690102,0.967622571692877,0.9629972247918593,0.96577243293247,0.9622641509433962,0.006287237643158928,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
58.19614582061767,2.735191135707093,11.961638736724854,0.4665545853012682,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9648798521256932,0.9500462534690102,0.967622571692877,0.9629972247918593,0.96577243293247,0.9622641509433962,0.006287237643158928,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
188.56733808517455,5.961612288193652,45.78875789642334,2.1561020666499444,0.01,0.01,poly,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'poly'}",0.9075785582255084,0.883441258094357,0.8991674375578168,0.8963922294172063,0.876040703052729,0.8925268220495746,0.011313926531024546,20,0.8938482886216467,0.8973410404624278,0.8931791907514451,0.8950289017341041,0.8980346820809249,0.8954864207301098,0.001905222342641083
210.3460039615631,3.509920206860164,51.519975137710574,0.8486141195635095,0.01,0.01,rbf,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}",0.8909426987060998,0.8667900092506938,0.8732654949121184,0.8658649398704903,0.8612395929694727,0.8716241213466519,0.010397326749852123,21,0.866327474560592,0.8776878612716763,0.8730635838150289,0.8753757225433526,0.8790751445086705,0.8743059573398642,0.004483893341284164
292.9790060043335,37.835146794378744,90.22633910179138,7.731766281933419,0.01,10,rbf,"{'C': 0.01, 'gamma': 10, 'kernel': 'rbf'}",0.5526802218114603,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5530891601923789,0.00020456374269115359,22,0.5531914893617021,0.5530635838150288,0.5530635838150288,0.5530635838150288,0.5530635838150288,0.5530891649243636,5.116221866932058e-05
301.4650731086731,1.0039982987348979,75.77654805183411,1.1792175178058055,10,10,rbf,"{'C': 10, 'gamma': 10, 'kernel': 'rbf'}",0.5526802218114603,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5530891601923789,0.00020456374269115359,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
297.85525431632993,1.2350742061171005,76.24421095848083,1.2920280422149188,1,10,rbf,"{'C': 1, 'gamma': 10, 'kernel': 'rbf'}",0.5526802218114603,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5530891601923789,0.00020456374269115359,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
203.40985379219055,4.916414201226401,55.47947206497192,4.634718506145494,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",0.5526802218114603,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5530891601923789,0.00020456374269115359,22,0.5531914893617021,0.5530635838150288,0.5530635838150288,0.5530635838150288,0.5530635838150288,0.5530891649243636,5.116221866932058e-05
329.80916261672974,12.491668856567156,75.14737014770508,0.8543840709749835,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.5526802218114603,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5530891601923789,0.00020456374269115359,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
303.04294323921204,2.740882665492423,87.2683879852295,3.480824261565938,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.5526802218114603,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5530891601923789,0.00020456374269115359,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
