mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
31.86910104751587,3.8438000785095325,7.055053853988648,0.40981059889196103,10,10,poly,"{'C': 10, 'gamma': 10, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43.16043224334717,1.0189920435366697,10.334913969039917,1.0187386651062302,10,1,poly,"{'C': 10, 'gamma': 1, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41.385270023345946,6.748195312787193,10.327460765838623,2.5852065455678708,10,0.01,poly,"{'C': 10, 'gamma': 0.01, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27.983048248291016,3.192787284273831,6.334709978103637,0.11257616652474006,0.01,1,poly,"{'C': 0.01, 'gamma': 1, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32.291541242599486,6.426847544506666,8.188532161712647,1.688900489468462,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9963031423290203,0.9944495837187789,0.996299722479186,0.9944495837187789,0.9898242368177613,0.9942656307806141,0.00236986434224532,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31.98387746810913,3.1283489181782125,7.618628311157226,1.1402961898451993,0.01,10,poly,"{'C': 0.01, 'gamma': 10, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27.604959964752197,1.7521253810861472,6.5600567817687985,0.3820600293479271,1,10,poly,"{'C': 1, 'gamma': 10, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27.9968542098999,1.0237048224397827,6.325209426879883,0.10072633521943296,1,1,poly,"{'C': 1, 'gamma': 1, 'kernel': 'poly'}",0.9963031423290203,0.9944495837187789,0.9953746530989824,0.9953746530989824,0.9898242368177613,0.9942656307806141,0.002296523236580292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34.656283378601074,2.1408884214855677,7.804558038711548,0.8648341812462861,10,10,linear,"{'C': 10, 'gamma': 10, 'kernel': 'linear'}",0.9935304990757856,0.9907493061979649,0.9944495837187789,0.9935245143385754,0.9888991674375578,0.9922308546059934,0.002077406338113128,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
56.00725340843201,8.77937829939656,13.85521845817566,0.38026615345593107,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9935304990757856,0.9907493061979649,0.9944495837187789,0.9935245143385754,0.9888991674375578,0.9922308546059934,0.002077406338113128,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23.219581604003906,3.0184072259669077,4.8242755889892575,0.5294377924803142,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9935304990757856,0.9907493061979649,0.9944495837187789,0.9935245143385754,0.9888991674375578,0.9922308546059934,0.002077406338113128,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24.739077043533324,2.6882523464816,6.0200660705566404,0.5888545907438576,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9935304990757856,0.9907493061979649,0.9944495837187789,0.9935245143385754,0.9888991674375578,0.9922308546059934,0.002077406338113128,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20.930686044692994,0.6877135439462929,4.642694330215454,0.36193585482218044,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9935304990757856,0.9907493061979649,0.9944495837187789,0.9935245143385754,0.9888991674375578,0.9922308546059934,0.002077406338113128,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21.644279623031615,1.7607228876104226,5.538750219345093,1.0874546198102446,1,10,linear,"{'C': 1, 'gamma': 10, 'kernel': 'linear'}",0.9935304990757856,0.9907493061979649,0.9944495837187789,0.9935245143385754,0.9888991674375578,0.9922308546059934,0.002077406338113128,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33.59488244056702,3.1082300191712218,7.697677087783814,1.201993559898134,1,0.01,poly,"{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9953789279112755,0.9953746530989824,0.9870490286771508,0.9916743755781684,0.9898242368177613,0.9918608953015169,0.0032268155241687397,15,0.9983811285846439,0.9979190751445086,0.9979190751445086,0.9983815028901734,0.9983815028901734,0.9981964569308015,0.0002264813213607907
